"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-11679.355377,-11721.8065,257.931780949461,273.866613300002,-12032.4364,-11241.85375,1.21652893217762,6.60449774402731,20.4368374417059
"beta_nu[1]",1.1047530048,1.1046352,0.0121210729373147,0.0124682212199999,1.085305565,1.125212675,1.01288822559907,589.769477220769,1476.48956757239
"beta_nu[2]",0.670431137935,0.669547745,0.0405411137569818,0.040914341097,0.605450823,0.7404631225,1.00021155013272,755.142783867833,992.829209645104
"beta_nu[3]",0.434614389285,0.4343437,0.0299824351400005,0.029385843648,0.385432637,0.487000443,1.00261609093729,738.615715678094,1009.13831477896
"beta_nu[4]",0.288226970305,0.288576035,0.0319892176616463,0.030653540778,0.23564913,0.3399826825,0.999736012009159,1284.79581678723,1037.23318611701
"beta_alpha[1]",1.7843039332,1.78438475,0.0218990195644271,0.0217051157400001,1.749112585,1.820979155,1.00136699492051,1090.19654781729,1265.87805069847
"beta_alpha[2]",0.050054856474,0.050022358,0.00707525854116951,0.0071580180042,0.0384410355,0.06177724535,1.00250423933102,1853.89667596559,1748.41678030318
"beta_alpha[3]",0.0992643553205,0.099378158,0.00771319763215669,0.00740366258520001,0.0864546825,0.1121983025,1.00333810282416,1567.71419216733,1715.68771294692
"beta_tau",0.202168830285,0.202172555,0.00403428486481554,0.00409082698500001,0.195543496,0.208947713,1.00108001325934,1752.43029680131,1287.6961486605
"sigma_nu",0.074452550272,0.0757294585,0.0338416308550448,0.0371762787669,0.01966160465,0.1275811425,1.4560643353167,4.06115650391493,11.0778761014642
"sigma_alpha",0.0894601437335,0.089517401,0.00782752752044007,0.0075813091998,0.07670367845,0.1024436325,1.00679570579702,498.298991748012,639.078522869636
"sigma_tau",0.0068360609118,0.00662663465,0.00273553542219233,0.00252406830795,0.001946686335,0.012015608,1.07509039590017,17.3265625965466,11.0055542451815
"sigma_nu_c",0.383363144925,0.381191475,0.0312603366575014,0.029629375524,0.333778997,0.4383396855,1.00474291393082,876.936215635683,1165.74429694355
"sigma_nu_r",0.279845698505,0.27836111,0.0218289654502449,0.021610481382,0.2455626765,0.316934304,1.0071885812601,854.991219289896,1312.49620037237
"sigma_nu_cr",0.292251082105,0.29123435,0.0260414404741304,0.024555518022,0.25145341,0.339636363,1.00053146888255,1178.73381629848,1456.98275107565
"sigma_alpha_intercept",0.196292648405,0.195921805,0.0155598555204191,0.01525091316,0.171518987,0.2231124585,1.00207225365418,935.610547274442,1304.51345177082
"sigma_tau_intercept",0.0308043026715,0.0304594365,0.00360281805206671,0.0035488781223,0.0252680217,0.0368625011,1.00308031465341,438.96618172648,612.90637456617
"z_nu_c[1]",-0.411062529096085,-0.423354625,0.309721169422835,0.295179055017,-0.8813039735,0.1444895255,1.00125737367174,1597.55295867624,1122.15017375892
