"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
179,3,"incong/post-corr",0.819675832426421,0.307963654,1.32183412075,0.857445052926697,0.789965027762492,0.927938868030102
180,3,"incong/post-corr",0.253389411920778,-0.292932290525,0.812126491215,0.765020056459236,0.700980551897504,0.834992889406921
181,3,"incong/post-corr",-0.814264311062602,-1.54918914975,-0.0873028890499998,0.753102042954249,0.683671317317053,0.831556099743406
182,3,"incong/post-corr",0.321905742089074,-0.260996695,0.910873945149999,0.910622326358668,0.833193258470841,0.993817534133338
183,3,"incong/post-corr",1.33023899352978,0.799447327,1.875219007,0.833517263301469,0.762443876352323,0.912616950784876
184,3,"incong/post-corr",-0.834753526848098,-1.48194535175,-0.1961996585,0.928024472413582,0.851550015382052,1.00852857916861
185,3,"incong/post-corr",1.20487729752797,0.7565921211,1.6659325635,1.09923635838566,1.011004971238,1.1946425435598
186,3,"incong/post-corr",0.251665385000395,-0.248384263525,0.768190378825,0.912864288592421,0.843180071228559,0.988065944037266
187,3,"incong/post-corr",0.616233478346573,0.1370600895,1.09310734625,1.01720059380224,0.941078492805698,1.09991712553527
188,3,"incong/post-corr",1.84376506481076,1.40224994625,2.28304126625,1.09622428086679,0.996759591652785,1.20089946428219
189,3,"incong/post-corr",0.507495755170689,0.0285913522750002,0.98586817125,0.99235600944105,0.91810328455973,1.07210384792554
190,3,"incong/post-corr",-0.891242987208843,-1.56117733825,-0.2307203475925,0.969332683018375,0.87948861931536,1.06491179578818
191,3,"incong/post-corr",0.0798305502281591,-0.55554476225,0.7171791242,0.966831686595814,0.880905667290509,1.05730615189094
192,3,"incong/post-corr",0.322635870036003,-0.28939941375,0.91874201665,0.786548811818943,0.726450324426334,0.85157114214091
193,3,"incong/post-corr",0.277898711089178,-0.2108135905,0.7833790723,1.0272833678458,0.947663878356579,1.11325275135069
194,3,"incong/post-corr",1.33967725645097,0.8151120523,1.86564262555,0.854745568975107,0.784027807623234,0.932433634510341
195,3,"incong/post-corr",-1.71789880025247,-2.46478432975,-0.959210911600001,0.889785445789319,0.805336466245065,0.981694466806281
196,3,"incong/post-corr",-1.11180258727767,-1.84656417075,-0.371704610275002,0.78143062402382,0.704211915201455,0.867693867346145
197,3,"incong/post-corr",0.245858940995213,-0.31090668725,0.820900165999999,0.966894782685353,0.890010565575611,1.049182301139
198,3,"incong/post-corr",1.04182595780421,0.604793961425,1.485723675,1.17697665777082,1.08671735157317,1.27183864486326
199,3,"incong/post-corr",0.629900654416272,0.11786458575,1.14794244215,0.962660277063706,0.887187900269781,1.04822971945937
200,3,"incong/post-corr",-0.172005540586916,-0.7110665365,0.355460627275,0.915254060105556,0.84223407184563,0.993684649945025
201,3,"incong/post-corr",-1.70277876529078,-2.642728693,-0.770968674225001,0.760379995309803,0.67790731942511,0.852278314548938
202,3,"incong/post-corr",1.45317208077776,1.01683709695,1.899622544,1.21107840633483,1.11619514560057,1.31479132259129
203,3,"incong/post-corr",1.88848581360616,1.3816754575,2.4037978165,0.934748353799906,0.860311967189685,1.01434707412196
204,3,"incong/post-corr",1.16303742881805,0.696650845,1.62272255425,1.11386240872159,1.02421386322403,1.21389131424796
205,3,"incong/post-corr",0.65700223945583,0.10532695075,1.2084452225,0.786385366585421,0.720394281961193,0.859359038235446
206,3,"incong/post-corr",0.170694337760115,-0.4048485009775,0.737649227175,0.76218672703067,0.700777228163898,0.828237084313346
207,3,"incong/post-corr",0.736167278784452,0.29141146875,1.18857775,1.15430272491726,1.06669492957847,1.24703472320335
208,3,"incong/post-corr",0.209179286967666,-0.28998214675,0.70403717555,1.04128849888906,0.962139639963993,1.12229845493793
209,3,"incong/post-corr",0.388465160994226,-0.0711395907499999,0.8527821901,1.07100139174483,0.987881979813061,1.15741811278101
210,3,"incong/post-corr",0.413809308395691,-0.23539512475,1.066439608275,0.809735997676981,0.736197746215939,0.891241627914278
211,3,"incong/post-corr",0.882229671382673,0.34659116775,1.415060399775,0.805692166064747,0.74425048765683,0.872658565012895
212,3,"incong/post-corr",0.443736181436241,-0.0739963164500003,0.95747811115,0.985507609863809,0.917755359064029,1.05692824383512
213,3,"incong/post-corr",0.762999723845218,0.255983926,1.274413314125,0.912011143272838,0.84069673248021,0.988303709774457
214,3,"incong/post-corr",1.04193601869194,0.50235385275,1.567168015,0.837269824217749,0.768588858405029,0.913688853264968
215,3,"incong/post-corr",-0.755307850335024,-1.4595792875,-0.0569810742500002,0.643868120608198,0.593369512598622,0.699470259683363
216,3,"incong/post-corr",-0.563694137812186,-1.17734210875,0.0643399849499996,0.846999100736974,0.775288003668311,0.926915097095957
217,3,"incong/post-corr",0.981336127904676,0.5055895046,1.4543251893525,1.01289453738682,0.933104509849421,1.09849852332726
218,3,"incong/post-corr",1.32254688104539,0.84480173025,1.8158491613,0.919536597410386,0.840123380931305,1.00604411677689
219,3,"incong/post-corr",0.0158289354201,-0.5606211895,0.5832964615,1.05557189676098,0.971666361102055,1.14736019544071
220,3,"incong/post-corr",1.14684119210353,0.6487177629,1.634464179,1.01458156021326,0.935523686278296,1.09873020926568
221,3,"incong/post-corr",0.820926946596002,0.3673639106,1.28770048005,1.04546196783323,0.964856043568396,1.13011470882718
222,3,"incong/post-corr",1.12322517821085,0.4979083125,1.7542825598,0.752704327554984,0.692016287650052,0.817291329314734
1,4,"incong/post-err",2.20697364037464,1.3416664106775,3.056194875,1.13640790824684,1.04762025444143,1.23362789608176
2,4,"incong/post-err",-0.62876152837233,-1.577566777675,0.315397268499998,0.961534576019354,0.883622248260517,1.04679508316933
3,4,"incong/post-err",1.3808283952348,0.59492999825,2.167555504,1.01339945614862,0.93771054427371,1.0962184208284
4,4,"incong/post-err",1.51931937996917,0.65278418225,2.372043692,0.788235565346639,0.712038151349799,0.871435666273757
5,4,"incong/post-err",1.55020847081307,0.76191762365,2.3210159905,1.26656502586021,1.1744885553539,1.363846951885
6,4,"incong/post-err",0.490364946336154,-0.3631291245,1.3574645605,0.999674912973215,0.917791060084006,1.08752437186852
7,4,"incong/post-err",1.64723066701498,0.777783312225,2.506377223925,1.53992314324307,1.40750271475022,1.67530077865078
8,4,"incong/post-err",2.00641268297984,1.2588882298625,2.76406163675,0.990377228599784,0.895138519160122,1.09488282407244
9,4,"incong/post-err",1.17291679254568,0.32018116075,2.02475179925,0.998301928650756,0.920195316111983,1.08186012033987
10,4,"incong/post-err",1.0296530946018,0.1875172275,1.852605722925,1.14387892794384,1.05623761931384,1.2397744408453
11,4,"incong/post-err",0.301202693598736,-0.5478731764,1.16891212436,0.946956158444323,0.875530996043378,1.02447385790146
