"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-5285.00044685,-5284.72865,23.12764874114,23.0347855500003,-5323.44387,-5246.603735,1.00051664634738,449.388578028729,823.701863462764
"beta_nu[1]",1.13614517885,1.1353913,0.035812754308419,0.03529003128,1.078898485,1.194364785,1.00100593813883,1159.17166073457,1345.07572929984
"beta_nu[2]",0.687243828415,0.688196955,0.0512713299921174,0.053189231277,0.605839605,0.7695696895,1.0025036857025,508.561191448104,1077.0434007457
"beta_nu[3]",0.43730478868,0.43647463,0.0388861936581258,0.03815560056,0.3742985085,0.501771298,1.0002759224426,877.509074623947,1263.77539115436
"beta_nu[4]",0.228315299066,0.23013314,0.0373317644272577,0.036884441559,0.1670714,0.2884853225,0.999540288755139,901.453209989538,1223.34268217003
"beta_alpha1",0.59135091496,0.59089838,0.0130310077216013,0.0129111627960001,0.5699303635,0.6131848245,1.00189703321797,955.954025642112,1460.89967733547
"beta_alpha2",0.0296601730228,0.029702023,0.00626024399233939,0.0063552746124,0.01928077075,0.0401104973,1.00240826162924,3650.63969229304,1541.60222490794
"beta_alpha3",0.0477141387745,0.0477692335,0.00546708841206086,0.0054598568598,0.03866895205,0.0568921239,1.00278986852131,3223.33168970637,1559.98474508927
"beta_tau",0.18921757580421,0.190727695,0.0916441543636986,0.089842735647,0.03787769955,0.338631258,1.00030495030841,1483.02228364332,1280.30297712549
"sigma_nu_c",0.43716882888,0.43479197,0.039857087138827,0.0402157844549999,0.374722896,0.503830338,1.00214940405507,673.167366671485,875.376673919783
"sigma_nu_r",0.32305983134,0.32113299,0.0289635572225425,0.028126093254,0.2774421245,0.373626168,0.999864718733823,871.199936367922,1325.44073755255
"sigma_nu_cr",0.288908689015,0.28764286,0.0310391412663126,0.03047980971,0.2400186965,0.3434666835,0.99964687524044,774.610069995456,1143.87316098704
"sigma_alpha_intercept",0.0760130636785,0.0756056345,0.007346401306377,0.00727563192089999,0.0643901652,0.08849497835,1.00010890602191,960.04076257246,1407.91658415
"sigma_tau_intercept",0.0442224516476363,0.031789557,0.0427262893639375,0.0314508563712,0.003092216925,0.126141355,1.00055932489446,1239.52951272731,1025.29359765391
"z_nu_c[1]",0.5752881318011,0.56183451,0.354642388944925,0.339108011172,0.0134472069,1.16113775,1.00176818002869,1990.88473946916,1477.86524391736
"z_nu_c[2]",-1.2474496837015,-1.2466658,0.418864258358939,0.41852634159,-1.92790258,-0.592807347,0.999680526722926,2398.59044454473,1201.45603038779
"z_nu_c[3]",-0.20621570323144,-0.21106164,0.398059870654805,0.393447109944,-0.858052465,0.435432955,0.999422332458846,2260.53643173268,1368.38894203304
"z_nu_c[4]",-1.622098925725,-1.6173283,0.44584297373831,0.43870645497,-2.379107165,-0.9197345075,0.999534396222651,1879.13544599555,1125.47982188088
"z_nu_c[5]",-1.23080926868885,-1.21561665,0.483876471694317,0.47534587464,-2.04222971,-0.455333145,1.00015686306757,2026.41868690982,1415.53348711812
"z_nu_c[6]",0.419471839469515,0.40767317,0.383431517725003,0.390388921272,-0.198237517,1.05794669,1.00376184684769,2275.99362493892,1438.37132859807
"z_nu_c[7]",1.2405023605505,1.22935275,0.398573505317373,0.40291537902,0.633653402,1.940471925,1.0002617982299,2120.69174532354,1500.11180640276
"z_nu_c[8]",-0.106913547546405,-0.10601168,0.591026344368398,0.593349996834,-1.096800645,0.8891738895,1.00025809636934,2304.08850195443,1122.50918764119
