"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
19,1,"cong/post-corr",8.9403626154,7.5595185959,10.12294383275,0.979881612598546,0.825124617660082,1.10909082846743
20,1,"cong/post-corr",10.985035885825,9.3665953205,12.73050960775,0.850511294738739,0.71554692364237,0.97645765045641
21,1,"cong/post-corr",7.4185820675725,6.12820396925,8.838891425825,1.09713524730174,0.953908644911768,1.21794215486206
22,1,"cong/post-corr",9.2407313294475,7.6093764635,10.7866071745,0.89500431498758,0.775721438428707,0.997178269463373
23,1,"cong/post-corr",9.29534243308,7.862143345675,10.85534455975,1.17667469399075,1.03143284071197,1.34358717631023
24,1,"cong/post-corr",8.26996540167467,7.1378906417075,9.325273486825,0.98731329537942,0.854179398500208,1.13647738140175
25,1,"cong/post-corr",9.882219208775,8.577020102,11.15585243725,0.966799286973766,0.83751566633447,1.10525620652404
26,1,"cong/post-corr",9.94892569512501,8.2873578371,11.2335881945,0.853817335374769,0.737783959213054,0.992245073615264
27,1,"cong/post-corr",5.5114695888315,4.536108294,6.711276729,1.23944405926123,1.08318045644215,1.44474814249975
28,1,"cong/post-corr",11.3680158514833,9.6748668325,12.8740558915,0.79359901187392,0.667630208413762,0.931064626719149
29,1,"cong/post-corr",10.2466560776167,8.924877166175,12.136958908,0.904744253394993,0.782770881171194,1.01836398999821
30,1,"cong/post-corr",10.79154434575,9.15292528975,12.74454318175,0.860732518467865,0.739625200484722,1.02614104605744
31,1,"cong/post-corr",8.20416102728908,6.9846811955,9.5816756745,1.04791611193925,0.907118905973753,1.20903567649293
32,1,"cong/post-corr",8.19899762669833,7.07112785375,9.6538229385,1.22796443900685,1.07243954121667,1.40856941249779
33,1,"cong/post-corr",8.390530188625,6.93783586525,9.771848117475,0.98996541137989,0.866706414372694,1.14924174248663
34,1,"cong/post-corr",6.87279713586583,5.8035558279,8.0810302615,1.15640557139865,1.01340083029393,1.31163662433357
35,1,"cong/post-corr",12.4100384881917,10.197757549,14.70969685825,0.971084915809108,0.782601934370666,1.19249963059121
36,1,"cong/post-corr",8.226741156855,6.9253606685,9.294218718,1.20375997660509,1.04753188335699,1.37289331061586
37,1,"cong/post-corr",7.9571785184,7.0239222455,9.09164897125,1.07167542328866,0.920741903056147,1.23502259336207
38,1,"cong/post-corr",8.69398678365417,7.529473557975,10.021762579175,1.04774843954402,0.927087963713727,1.18752257752507
39,1,"cong/post-corr",10.4553059396242,9.10581730895,11.829738768,0.891914335901601,0.768104826519267,1.01530887542737
40,1,"cong/post-corr",10.4711278515283,9.1659308637,12.50542608375,0.858250958323006,0.742979552221534,0.98589784775697
41,1,"cong/post-corr",7.4901995390875,6.135480106575,8.9840552175,1.38309671087173,1.21757954363738,1.62704618363983
42,1,"cong/post-corr",8.98429059060667,7.62447700025,10.61460040325,1.05149613746792,0.921984003685624,1.1992360207681
43,1,"cong/post-corr",9.29198377595,8.048352219325,10.60188653325,0.922878504183121,0.793585801169986,1.09927580295571
44,1,"cong/post-corr",7.733197408235,6.46923507825,9.17362612275,1.12373604886166,0.976263969253984,1.29370442395934
45,1,"cong/post-corr",10.5965610264083,9.16806819875,12.451219013,0.851839312254309,0.715142699135847,0.991547618257186
46,1,"cong/post-corr",10.5452307016667,9.12859773475,12.65813914675,0.786170812172369,0.67729435028679,0.925075183809625
47,1,"cong/post-corr",8.63775605615,7.21900677825,9.97830400745,1.20344922316282,1.07078741582821,1.37030420985636
48,1,"cong/post-corr",9.72892577266,8.209495521825,11.2233538975,1.09140073485194,0.948552277843979,1.25437015238037
49,1,"cong/post-corr",7.45977772285667,6.53756742575,8.741108721,1.2595358444593,1.11240472187583,1.43273938403822
50,1,"cong/post-corr",11.137193889825,9.44296831925,12.9248680495,0.790499136646008,0.667746142516754,0.934978481372851
51,1,"cong/post-corr",11.8151199987392,10.0337729365,13.771261515,0.759567756627849,0.628846402494092,0.927729971699567
52,1,"cong/post-corr",7.9288677498,6.37143303,9.28616284975,1.27452583050375,1.12944135388907,1.45144923627148
53,1,"cong/post-corr",8.31716624035833,7.15473390925,9.394252976125,0.947212545811616,0.833995471904586,1.08062303497074
54,1,"cong/post-corr",5.93191942719917,4.9745018455,7.08061082361,1.23847013105285,1.09847605816479,1.39802998522397
55,1,"cong/post-corr",9.08672588640092,7.5676973755,10.803406968,0.921981712508947,0.784421749513374,1.06864265602025
56,1,"cong/post-corr",9.40018482493334,8.2172112512,10.901099724,0.813930253227239,0.705238333368433,0.93805227992061
57,1,"cong/post-corr",11.3229582711699,9.65352010345,13.04358128325,0.751563264518271,0.620479740275621,0.887051047188767
58,1,"cong/post-corr",6.44317110335,5.51342567925,7.65779949825,1.20261782208714,1.06400914393801,1.36534217227957
59,1,"cong/post-corr",10.4912379071945,8.63662119625,12.639171441225,0.856325748605733,0.7337555108023,0.987924140409751
60,1,"cong/post-corr",9.62002517680584,8.26350456025,11.1276405535,1.14446796362792,1.00027973073601,1.30359950652403
61,1,"cong/post-corr",9.81800926406667,8.5152421109,11.396437137,1.0356170673923,0.900718359643346,1.16375587118123
62,1,"cong/post-corr",10.6765164917583,9.1950606045,12.43119879175,0.79557286156965,0.684525650367183,0.915486652304173
63,1,"cong/post-corr",10.2559494792083,8.8051309755,11.9331185365,0.940175891232298,0.839697366267082,1.09276420113397
64,1,"cong/post-corr",6.84892684741333,5.2221988715,8.1105060485,0.998932383180726,0.859475406665671,1.13153381480982
65,1,"cong/post-corr",9.443048589835,7.84064852895,11.01102219525,1.02493173640351,0.886153167317552,1.17967665447518
66,1,"cong/post-corr",8.89517502684166,7.72656845475,10.29138864725,0.967916362805129,0.840258591166839,1.12373935774984
67,1,"cong/post-corr",7.72182062563334,6.35028428975,9.21724156975,1.04096424223131,0.894679297947862,1.18339618814824
1,2,"cong/post-err",6.7709254459,5.2317870275,8.311806426425,1.01481442426173,0.860787845451201,1.15498331796245
2,2,"cong/post-err",7.667122212725,6.12201400575,9.648655798875,1.22626418882302,1.08497542893985,1.42383291504449
3,2,"cong/post-err",8.2999676862425,6.6284564955,10.4124705195,0.991235812948875,0.821960878924548,1.15936685507329
4,2,"cong/post-err",8.03338191498583,6.600233514,9.9179002124,1.50413163682676,1.28447679477596,1.68046979593512
5,2,"cong/post-err",8.95932448038916,7.27105026925,10.892683823,0.998685944884154,0.839217343638691,1.17994768849941
6,2,"cong/post-err",7.76705364325083,6.0112949445,9.623991680825,1.0640016862252,0.895211731328069,1.22268505747037
7,2,"cong/post-err",7.69684724478416,6.333240574,9.404659556,1.04545672250529,0.891414459706982,1.21479747014459
8,2,"cong/post-err",6.47849678814167,4.86316291625,8.06497925425,1.12720272417141,0.956111244050841,1.30693995448453
9,2,"cong/post-err",7.88923507222417,5.9592052645,9.39606279475,0.934949790527012,0.810062544821704,1.10195363854065
10,2,"cong/post-err",8.866905272895,7.281343098,10.17501777025,1.12023313107795,0.966584153956955,1.28569430669509
11,2,"cong/post-err",7.57864247516,6.0581922675,9.421798301,1.36603173378397,1.16369930532043,1.62892309647887
12,2,"cong/post-err",6.26771223656667,4.445392058,7.9549550135,1.20166027280505,1.01648095616464,1.40427047988864
13,2,"cong/post-err",7.44310087114917,5.637664586,9.1188484511,1.06240604189658,0.929845882093126,1.20448238604899
14,2,"cong/post-err",7.0364378000485,5.668927406,8.57381835,1.30314936316442,1.121975765686,1.5171908227418
15,2,"cong/post-err",6.83028151503,5.04689129725,8.565496602825,1.18210912302179,0.994262012899796,1.36521996026495
16,2,"cong/post-err",8.12147003697,6.18136771775,9.9935700005,0.796832047684574,0.653642189894724,0.991559010987517
17,2,"cong/post-err",8.80067984290417,7.266399265575,10.596652368,0.986507572696382,0.832375757681967,1.1313462968391
18,2,"cong/post-err",7.03986149245833,5.03900616875,9.247516982825,1.0230621715187,0.875073465757098,1.16721541064532
19,2,"cong/post-err",8.47476111293333,6.602675695,10.51295896,1.10404052345774,0.936726052746684,1.25989312713164
20,2,"cong/post-err",7.33906465750833,5.55929177025,8.9049949515,0.958102174187312,0.790675150730506,1.10706725745018
21,2,"cong/post-err",7.77956281526083,6.338000351925,9.587921183425,1.23607056832825,1.06024979583863,1.3880907898212
22,2,"cong/post-err",8.88339514388583,7.13998667925,10.684175152425,1.00832175829897,0.871764819903995,1.13075317448035
23,2,"cong/post-err",7.48567959358667,5.8931153465,9.024902777775,1.32561902313526,1.15820730015902,1.52741972298186
24,2,"cong/post-err",8.499462724992,7.100616032,10.3049827727775,1.11227069220585,0.978333588729635,1.2989524541604
25,2,"cong/post-err",7.144367256225,5.67748975,8.5623248775,1.08899202007066,0.937318299762112,1.23581003315172
26,2,"cong/post-err",7.67631690320833,5.561494435,9.8937154485,0.961719760263071,0.816397145203888,1.11411249600866
27,2,"cong/post-err",6.15363614653833,4.379195609,7.688151643,1.39643090838286,1.20525244010885,1.65214127604834
28,2,"cong/post-err",7.32630072518334,5.997296425,8.95041548225,0.894048879148009,0.743225754696476,1.04552882548832
29,2,"cong/post-err",6.63140485905,5.31239497625,8.035253776025,1.01902762577523,0.870342055918764,1.15974322610154
30,2,"cong/post-err",7.40630059091667,5.8868685825,9.253877082275,0.969571151733632,0.819906139063348,1.15582120606749
31,2,"cong/post-err",7.76805240104425,6.0584477035,9.59095045525,1.18014504044645,1.02224852324178,1.36326450041476
32,2,"cong/post-err",7.66883244680167,6.3436472643,9.243852486805,1.38299829407946,1.20238022105627,1.58506818582135
33,2,"cong/post-err",7.73406309804167,6.0919067327,9.4364103805,1.11504065695545,0.968553657120947,1.3278071490903
34,2,"cong/post-err",7.0803442824675,5.6495595681175,8.436146070125,1.30281439018273,1.13846650712445,1.49504001048816
35,2,"cong/post-err",9.073110003475,7.48656005025,11.012902119,1.09373964663456,0.871877548239089,1.36150763948406
36,2,"cong/post-err",7.73529700981167,6.2740483065,9.235993876125,1.35617307848718,1.18239543907902,1.56280739352449
37,2,"cong/post-err",8.7943050316,6.9580452265,10.4462045105,1.20744098467463,1.02580822056384,1.40491282009443
38,2,"cong/post-err",7.3336270980125,5.81854658475,8.9817722205,1.18065276436358,1.02492057107425,1.34732324141324
39,2,"cong/post-err",7.89490016537583,6.42686506575,9.873031989475,1.00457109358021,0.849436573094955,1.15789307674937
40,2,"cong/post-err",8.72373124347167,7.2465416805,10.7947054730725,0.967024200290225,0.818384081144464,1.13324239598593
41,2,"cong/post-err",7.80222380874583,6.267000587,9.27034199025,1.55858702238657,1.35606063128926,1.81586893860924
42,2,"cong/post-err",7.30378514606,5.735364296,9.44116393905,1.18406413881284,1.04819009057593,1.33799587739473
43,2,"cong/post-err",7.03564651738334,5.604639136,8.6658113565,1.03990457519316,0.895924094149354,1.27316472641059
44,2,"cong/post-err",8.030052397265,6.38273455525,10.060600491,1.26565725286758,1.09508573596309,1.43678620926956
45,2,"cong/post-err",7.70862638025834,6.12315605775,9.1907845286,0.959588994087936,0.811321126382141,1.12757426450506
46,2,"cong/post-err",6.72953476666667,5.0440846675,8.62998415025,0.885905182915184,0.759984410746278,1.04095706668782
47,2,"cong/post-err",8.25137547585,6.793851889,9.63434853265,1.35551118102765,1.20121771796017,1.57152198086966
48,2,"cong/post-err",8.22637377734,6.76904163775,10.218793123475,1.2291988980767,1.07136600940343,1.43004302670437
49,2,"cong/post-err",8.12123956381,6.72178975075,9.672980177675,1.41866702408642,1.25006642717214,1.65044419726386
50,2,"cong/post-err",7.58273077850834,5.5119632715,9.45631757875,0.89073095630886,0.757484984795721,1.07030635890578
