"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-10788.6260174,-10864.055,372.364741516164,305.8640865,-11363.1327,-10077.78835,1.64887910622179,3.38026474881842,22.659653538711
"beta_nu[1]",1.11802404985,1.11781185,0.01145370250037,0.011890452,1.09932322,1.136831265,1.00067707180133,1060.10184338908,1256.13097766497
"beta_nu[2]",0.60922714992,0.60779237,0.0503449381089345,0.050822697744,0.5293196375,0.691524087,1.00870592664529,210.300471640855,454.827265895736
"beta_nu[3]",0.45541064079,0.455129945,0.0361643812210161,0.03673349064,0.398388776,0.5149174385,1.00243764682444,398.711195476568,650.061231437485
"beta_nu[4]",0.26433137643,0.264598565,0.0296872727684212,0.029386192059,0.214996036,0.3122999925,0.999547253275753,709.527264423735,1022.72450121555
"beta_alpha[1]",1.7533391024,1.75307905,0.018851620379128,0.0182703021899999,1.722373855,1.78332331,0.999944505724593,707.326721143107,907.56240508606
"beta_alpha[2]",0.0649451309835,0.064823264,0.00752600413720657,0.0072123619659,0.05284867855,0.07720125265,1.00199462203819,1564.6687149705,1625.40950501253
"beta_alpha[3]",0.119087589889,0.119353605,0.00759941344995077,0.007534343397,0.1064310545,0.131201571,0.999460475385662,1059.64076640432,1440.66743021788
"beta_tau",0.19618610469,0.196259295,0.00386762403236437,0.00389626538700001,0.1900584205,0.2024606625,1.00078236300921,660.09420282545,1017.24542153135
"sigma_nu",0.03578948636925,0.034153343,0.0222354338762183,0.0178117666272,0.0081068219,0.0814428561,1.87022063139012,2.88339446587018,16.1891904483393
"sigma_alpha",0.092264595149,0.09213357,0.00827962729938265,0.00816120595079999,0.0789096903,0.1064606045,1.00147961321176,436.522578375415,956.001454223654
"sigma_tau",0.0085999022805,0.00832031125,0.00353030940845025,0.00354143724942,0.003235259555,0.0147254774,1.23015736463103,8.29126684040188,24.4295757880813
"sigma_nu_c",0.476648743505,0.474865355,0.0370145049726323,0.037343069043,0.419156624,0.5392628575,1.00816106234001,595.027899323245,999.360909920784
"sigma_nu_r",0.32410398249,0.32249665,0.0268729623634312,0.026378552634,0.282711972,0.369221273,1.00090381720081,901.819547238465,1284.30250022718
"sigma_nu_cr",0.26871274264,0.268003705,0.0244711906273993,0.024533627433,0.2306570105,0.312122325,1.00082529283944,975.843144144327,1127.4724601579
"sigma_alpha_intercept",0.166300328605,0.1653347,0.0147909214796434,0.014712314232,0.1445451615,0.191588088,1.00219075113933,598.410016243133,1041.32168638204
"sigma_tau_intercept",0.026402029442,0.0262850655,0.00347058881699394,0.0034443518571,0.02101045095,0.0322752281,1.01965499686088,249.212667537292,597.970706416722
"z_nu_c[1]",2.00094076825,1.9939018,0.288074739555113,0.28349817594,1.53081989,2.49426058,1.0020082316013,744.009713320543,1017.60961077907
"z_nu_c[2]",-2.20540389425,-2.1896656,0.341203220226633,0.34376475399,-2.788292185,-1.674194025,1.00405206415861,611.043325463314,1100.89139740206
"z_nu_c[3]",0.35211120899222,0.350686505,0.307652059884345,0.310415720391,-0.17146977,0.83788302,1.00021429652962,1298.25787834035,1325.9586713013
