"participant","tau_mean","tau_lo95","tau_hi95"
117,0.191731803568334,0.18652601575,0.19617133625
118,0.117524864313334,0.11121996275,0.12228251675
119,0.12257410907,0.113672188,0.1301395585
120,0.116461142773334,0.109160356,0.12269715175
121,0.110730639950667,0.10384700125,0.11651193475
122,0.116610370191667,0.1092342155,0.1228193
123,0.101283884090667,0.0940003649,0.107346941
124,0.127828740526667,0.11975287175,0.134540185
125,0.15242291811,0.147453959,0.1565828445
126,0.145707403626667,0.14043491425,0.150209649
127,0.129007010581667,0.12138553375,0.13550705925
128,0.17239888754,0.16570745375,0.1780447085
129,0.146442389395,0.1393149965,0.15229292075
130,0.12784520992,0.12180205125,0.1331008865
131,0.0915185203603331,0.08200508095,0.0996328555
132,0.166491952781667,0.16034047075,0.1718097685
133,0.125460049395,0.11873703075,0.131295887
134,0.101225258015167,0.093611773475,0.107759639
135,0.186938475421667,0.17689679925,0.19545732125
136,0.138704097235,0.1324848885,0.14344873525
137,0.130622921713334,0.12348900175,0.136462297
138,0.105749844884167,0.098160777625,0.112299302
139,0.153775295095,0.14708089,0.15923966425
140,0.180719785229999,0.17346561925,0.18670800325
141,0.193852407295,0.1888137145,0.198003495
142,0.100170101883167,0.091445335625,0.10721800725
143,0.16153412239,0.1552215935,0.166824823
144,0.12527940568,0.118255261,0.13123414275
145,0.121309611135,0.11584301575,0.125858488
146,0.203354697143334,0.1977910395,0.207864714
147,0.137467485536666,0.1307120085,0.14296246625
148,0.126248988556667,0.12021744125,0.131228174
149,0.103399564973333,0.096687725625,0.1089820145
150,0.131117717611667,0.12500499275,0.1360473645
151,0.106249763254667,0.099883404475,0.11146624975
152,0.102232243755333,0.093965310275,0.10922100075
153,0.0952212816183336,0.086983716125,0.102234341
154,0.136044266861666,0.1305940885,0.14051663375
155,0.136283267506667,0.13095857125,0.14053832925
156,0.146658879438333,0.139708221,0.1524505455
157,0.145156642255,0.1398551185,0.14941716175
158,0.1025631943655,0.094611052075,0.109258671
159,0.138788820166667,0.13333770475,0.1432806425
160,0.164075641818334,0.157259089,0.1701005425
161,0.143994600088334,0.13638832275,0.1500095805
162,0.116050434078333,0.11107671575,0.119891477
163,0.14367463349,0.138481335,0.1477768495
164,0.1072289286265,0.09690675085,0.11588341525
165,0.17242046659,0.16365250725,0.17997500225
166,0.19983549661,0.19356951925,0.20540384725
167,0.126659659038334,0.12109771175,0.13125154125
168,0.105145244673667,0.09912641505,0.1099766775
169,0.114183968418334,0.10639625975,0.1205816715
170,0.141258328553333,0.13472539325,0.14688020475
171,0.178255308246667,0.171290867,0.1839459045
172,0.168366619418333,0.160661507,0.17479018175
173,0.1112791447075,0.10397252675,0.1174785545
174,0.175792445105,0.16993808725,0.18083432975
175,0.132058391143333,0.12583503825,0.13716067925
176,0.125586668951667,0.11938538025,0.13085293625
177,0.0977343114164999,0.0908311171,0.103593737
178,0.113136567486334,0.1065537755,0.1187432365
179,0.154283899905,0.1471890315,0.1604402655
180,0.15555367942,0.14803078575,0.162033338
181,0.170977832134999,0.1641883855,0.1768585865
182,0.107475260923667,0.10091470075,0.113052796
183,0.157774364501667,0.15119658625,0.163411165
184,0.112209714708833,0.10641323275,0.1169218945
185,0.107953739527,0.10033269275,0.114333915
186,0.146274400698333,0.13937371075,0.15186443625
187,0.17473881417,0.1684682215,0.180004512
188,0.202416700726667,0.19109124925,0.21173273875
189,0.11805341428,0.11086775775,0.12395193
190,0.120443764851667,0.113360454,0.1264933945
191,0.0972122341298332,0.09005038405,0.103428923
192,0.185661464125,0.1805127245,0.1898205905
193,0.119302939011666,0.11152373325,0.1259797245
194,0.180132546618334,0.171619826,0.18687083775
195,0.119727799036667,0.1129767755,0.12543977525
196,0.1107055901095,0.103061102,0.11737661775
197,0.104260703758501,0.09705932895,0.11005774125
198,0.118091093858333,0.1113390895,0.1235067285
199,0.11974789476,0.112331144,0.125884228
200,0.139476210483333,0.132683821,0.14528744125
201,0.105610877031,0.0990851274,0.11111134525
202,0.1020810078245,0.09519628715,0.10778381425
203,0.183930139831667,0.17804430175,0.18865841325
204,0.112318238700833,0.10435496575,0.11896035825
205,0.160584888943334,0.15387000375,0.16640722075
206,0.162713424456666,0.156216287,0.168232003
207,0.0980729401213332,0.0914946479,0.10334817025
208,0.145578292316666,0.13945240125,0.1507031865
209,0.0991340953568331,0.090785200675,0.10618722325
210,0.100763191878167,0.093229069025,0.1070041255
211,0.159875538418334,0.1541938105,0.164683447
212,0.140982554046667,0.1360862435,0.14476856725
213,0.147119555626667,0.14091950275,0.1524853305
214,0.167024199283333,0.159997723,0.1730237565
215,0.162852930721666,0.157532458,0.167432602
216,0.140274950926667,0.1337103535,0.145734974
217,0.113861726287999,0.10455470675,0.121771113
218,0.149197627371667,0.14033404875,0.15673604025
219,0.101267044024667,0.0947966894,0.10665637075
220,0.101006576430333,0.093772351375,0.1069145845
221,0.115684092198334,0.10846599075,0.121693447
222,0.101338248733166,0.09509759595,0.1066684145
