"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-4802.57525655,-4802.7769,23.4617252810909,23.6365728899993,-4841.667885,-4763.656145,1.00052534531922,465.345373183065,973.203300052222
"beta_nu[1]",1.1477943833,1.1461901,0.0349602897990675,0.0352365094200002,1.093068415,1.20658801,1.00223750309883,1166.73593945848,1783.01298634408
"beta_nu[2]",0.747754443175,0.74951583,0.0565172696797082,0.054988136574,0.6533398975,0.8393391005,1.00824480147597,463.047148535183,841.644905937342
"beta_nu[3]",0.5116192785,0.511770955,0.0363473820903509,0.035308274673,0.4497812705,0.5700521905,0.999227593450669,975.343052536554,1339.87835555197
"beta_nu[4]",0.299354305795,0.30067185,0.0407099300898466,0.039275393514,0.2316846025,0.366195638,1.00349811998111,841.446195027328,1000.52420039249
"beta_alpha1",0.59920084555,0.59885272,0.0133743242106471,0.013464684093,0.577204223,0.6223752335,1.00398205996697,949.795272047536,1285.56591054807
"beta_alpha2",0.023704504726744,0.023692481,0.00606596884034752,0.006039022689,0.01351294345,0.03375358885,1.00017978698357,3498.24713828791,1697.72775968351
"beta_alpha3",0.0436613773405,0.043668015,0.00578007128628848,0.0059049311559,0.0340706505,0.0530373153,1.00021486575681,2787.14053946431,1514.90057052605
"beta_tau",1.04288283002,1.04478415,0.0421324566781639,0.0418808554500001,0.9731597495,1.11171761,1.0003541584107,1667.22582036888,1583.1762341914
"sigma_nu_c",0.4934790692,0.49125044,0.0444169309764007,0.045074761326,0.4246090105,0.567987973,1.00066403279191,593.931132268914,930.227547271725
"sigma_nu_r",0.29590611924,0.29419442,0.0282678156440809,0.028106367261,0.252118937,0.3439921505,1.00002492325539,866.24974986098,1397.35558588886
"sigma_nu_cr",0.31503043457,0.312530695,0.0331087252687586,0.030810926181,0.2657530995,0.3732015375,0.999520985998693,801.919428893626,1075.12191599621
"sigma_alpha_intercept",0.079704965692,0.079287663,0.00789768189102919,0.0076215803223,0.06730542335,0.09331819185,1.0006766174384,760.592619572956,1370.82685263704
"sigma_tau_intercept",0.063527117558555,0.060068464,0.0320276616986868,0.0329440814241,0.01689082625,0.123298514,1.00490707314539,670.825148899236,1136.96937872224
