"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-5033.63917085,-5034.25525,22.6800582264646,22.2785854199998,-5070.905285,-4996.97072,1.00242928358581,510.008649149604,858.697772619336
"beta_nu[1]",1.11427657235,1.1133943,0.0348729553147918,0.0360448229399999,1.05873852,1.17222724,1.00433019250387,1092.81074990544,1185.41223603753
"beta_nu[2]",0.67854680063,0.678055075,0.0621132217443819,0.0645614182080001,0.578458786,0.780623103,1.01081241608999,276.18706903282,660.752708608986
"beta_nu[3]",0.48727461412,0.487282935,0.0292523816425429,0.029632970829,0.4408658845,0.5357422395,1.00449068271945,1160.99671976617,1552.52885051565
"beta_nu[4]",0.256571178521,0.256817685,0.0369277261552261,0.036418690182,0.1958301655,0.3178643045,1.00279118833792,714.360562018429,1097.25120139947
"beta_alpha1",0.587910377865,0.58811843,0.0127075963116227,0.012824764281,0.567089386,0.6090391365,1.00157885443606,679.089060739655,1377.44889901962
"beta_alpha2",0.007648202453721,0.00759825295,0.00587488957134035,0.00586735399173,-0.00194904627,0.01750568145,1.00410352194405,3028.82609397568,1484.38963997494
"beta_alpha3",0.0475928342035,0.0474318095,0.00537231007279364,0.00563869845,0.0390086877,0.05641350045,0.999791737885355,2946.67287276081,1534.47638560704
"beta_tau",0.4065275105445,0.406053195,0.0877952788673066,0.090972995757,0.2670262305,0.548926517,0.999892676510812,1338.77360706039,1473.7414815347
"sigma_nu_c",0.568003071685,0.56526212,0.0469665076105696,0.047359307079,0.496836175,0.649425083,1.00151825615488,448.533450297531,881.26095762972
"sigma_nu_r",0.20407817675,0.203214205,0.0244776221762666,0.023308858986,0.1651600745,0.246452803,1.00171578889343,1163.29345263882,1563.9801946728
"sigma_nu_cr",0.30243368506,0.30055536,0.0312956927975345,0.030972210822,0.2534770825,0.354950343,1.00141527306228,885.297310193387,1445.78332533448
"sigma_alpha_intercept",0.076233746098,0.076106148,0.00762197274819043,0.00715704467729999,0.06373291945,0.0894314736,0.9996744238238,908.758411299898,1250.0784912296
"sigma_tau_intercept",0.0729539948247945,0.0489820555,0.07159819375059,0.054178555431,0.00257960623,0.229721005,1.00260674157237,620.94387368042,888.84532966321
"z_nu_c[1]",0.809120653968783,0.80600674,0.333311215050698,0.341315254161,0.258411643,1.3539111,0.999911019602808,1334.44168151641,1391.5026309108
"z_nu_c[2]",-0.789190864740928,-0.78695815,0.356773029871086,0.352442663832,-1.378616555,-0.234812854,1.00083687859343,1536.4009922878,1408.87899445092
"z_nu_c[3]",-1.61039867738,-1.60327185,0.336471433657748,0.33290285574,-2.16476466,-1.0795973,1.00018584263066,1293.85519144889,1598.19560855107
"z_nu_c[4]",-0.9907970889159,-0.992763745,0.353366321844941,0.346249354374,-1.56422972,-0.4111034235,1.00063633973206,1566.95178445837,1118.93905652682
"z_nu_c[5]",0.003193545422669,0.00669405625,0.309161278199504,0.306205729431,-0.5173579245,0.502560595,1.00128146117907,1613.60471028979,1459.42953566477
"z_nu_c[6]",-0.75201355605694,-0.75233257,0.368768608105372,0.36325278969,-1.362930595,-0.140160451,0.999724228463587,1574.82633006608,1473.9196627259
"z_nu_c[7]",0.6166565087113,0.615218875,0.297967365843565,0.300502686141,0.1450299375,1.12031468,1.00063152451525,1186.28869594776,1451.36433470745
"z_nu_c[8]",-0.69737450641155,-0.697915175,0.386039655183857,0.369956528676,-1.3631584,-0.0866480750000001,1.00111423332239,1293.15109420139,1330.40277469669
"z_nu_c[9]",-0.172169127650385,-0.17370293,0.315852054661791,0.3148977862422,-0.669818504,0.3511587365,1.00052798158583,1669.17637526914,1557.14842105042
"z_nu_c[10]",1.1361723447345,1.14086575,0.362491086830673,0.368912963601,0.554682941,1.706348565,1.00328156978515,1112.33549355628,1584.06077000464
"z_nu_c[11]",-1.415779162099,-1.42513915,0.438798086904694,0.41570139555,-2.130694725,-0.6816325925,1.00129449733409,1363.79147353592,1511.41633410401
"z_nu_c[12]",-0.84673567419055,-0.85298286,0.440829511575067,0.417705062733,-1.56108131,-0.11561057,1.00010278116809,1637.61751092307,1535.62380589395
"z_nu_c[13]",1.84129601837,1.8348811,0.319625329605561,0.32065027869,1.31267572,2.37579861,1.00175162211879,1089.78739977787,1414.31167305821
"z_nu_c[14]",-1.667645762655,-1.6658038,0.389518438435905,0.38341414818,-2.2980417,-1.034724685,1.00020438994713,1364.9774988278,1454.63132365991
"z_nu_c[15]",-0.83551135657185,-0.82527863,0.34264448275772,0.339136773612,-1.40390843,-0.288121855,1.00094606603779,1288.43582386341,1166.1377645441
"z_nu_c[16]",1.1528197387235,1.1564539,0.334683758076438,0.320857420149,0.580138756,1.698303555,1.00069968838437,1411.40051425107,1442.21270269414
"z_nu_c[17]",0.8094194404259,0.813157755,0.321445827538114,0.321427376067,0.2560920115,1.31628049,1.00493885912323,920.657554869576,1443.31967128269
"z_nu_c[18]",0.079054721468365,0.0760589105,0.311489574896976,0.3160837750623,-0.4274298685,0.588304639,1.00253248315298,1542.7752299726,1560.56805633711
"z_nu_c[19]",0.6504710112225,0.65208765,0.299405830793056,0.304278660777,0.1630391495,1.153498465,1.00014864009886,1125.69046406861,1466.0725362476
