"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-5190.8834013,-5190.4334,22.7984299660276,23.4301949699998,-5228.914655,-5155.161225,1.00598669424946,414.316037485357,866.264613910592
"beta_nu[1]",1.11364999588,1.1133811,0.0374665279658607,0.03746633982,1.052841185,1.175653295,1.00453551292655,559.34580232475,677.581546955721
"beta_nu[2]",0.720938698455,0.720041715,0.0503741096796446,0.0497592361770001,0.6381953465,0.802322176,1.0035290150468,438.747993967688,828.723118771073
"beta_nu[3]",0.495911659275,0.495919815,0.0386169138979584,0.038448918144,0.433245502,0.559430366,1.00124666615319,479.743734437487,984.144507740204
"beta_nu[4]",0.188606223395,0.188164665,0.0388978669588164,0.039698253273,0.1246854925,0.2517518385,1.00595250804484,479.793826684302,939.620668344527
"beta_alpha1",0.60763542121,0.607270275,0.0133925092479933,0.013009844652,0.585899305,0.6295253465,1.0134785388304,602.51618501158,1030.16627820848
"beta_alpha2",0.02591652359465,0.0258385555,0.0059477899473594,0.0057560351205,0.0159767157,0.03549452705,0.999760769462504,3486.61683629917,1491.00698364563
"beta_alpha3",0.0572599469935,0.0570752495,0.00570182562809764,0.0057932713608,0.0483151828,0.0667654711,1.00194674770583,2915.78192320761,1511.09095688085
"beta_tau",0.222416303629795,0.224083035,0.0929190670114799,0.089597735997,0.06059546605,0.3695539775,1.00102158605977,1080.47111696503,1353.73414829067
"sigma_nu_c",0.448664571105,0.44684727,0.0412049300877746,0.040967803653,0.3842970155,0.5202860205,1.00395615951629,516.834258722193,829.51589934889
"sigma_nu_r",0.318354419355,0.316439895,0.0315261969817554,0.030511626306,0.269386065,0.370988599,1.00115422345915,632.302357014478,1005.49670588561
"sigma_nu_cr",0.311950857995,0.311027295,0.0309083991163673,0.030671124414,0.263611992,0.364832152,1.0010815592229,827.336058451065,1381.6434808616
"sigma_alpha_intercept",0.082606761743,0.082337701,0.00788989095455242,0.0079001868078,0.07017784505,0.0959937393,1.00226092088563,686.347985792751,1086.06964528813
"sigma_tau_intercept",0.066808073725845,0.044616441,0.0656215993442078,0.0475472814852,0.003546308215,0.1998956265,1.00211803834972,627.520224427021,772.631455854371
"z_nu_c[1]",0.32460741281929,0.333014805,0.551646800017274,0.558220279092,-0.589128921,1.22434371,1.00045586657578,1463.2390168688,1283.82026772891
"z_nu_c[2]",-0.771672172415945,-0.76354069,0.384620578135495,0.370067797806,-1.42756029,-0.16380034,1.00242797664168,1195.6786817926,1202.21158586352
"z_nu_c[3]",-1.6883102802,-1.6806776,0.567222254861648,0.56085757245,-2.59134793,-0.7769874045,1.00071106667491,1514.03214951168,1414.69672175001
"z_nu_c[4]",0.779447102979,0.77234469,0.39042578496837,0.387526673016,0.154479326,1.455536775,1.00127700126342,1913.86526520122,1399.61937421493
"z_nu_c[5]",0.266004189371395,0.265129895,0.396496843470973,0.39901192257822,-0.38842729,0.8983354275,1.00197995458982,1732.54597261786,1510.2691175212
"z_nu_c[6]",0.838405874018,0.833548265,0.376981051999276,0.377496669039,0.221202431,1.473802685,1.00014543898582,1478.36639781101,1585.69395036842
