"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
20,2,"cong/post-err",5.83958244340275,4.63457922425,7.3804603605,1.04409925600232,0.913636995873523,1.19178531986378
21,2,"cong/post-err",6.18869219547775,5.111927386925,7.5595524395,1.24553722276109,1.09311613228977,1.39580007826732
22,2,"cong/post-err",6.95645884438333,5.86697982725,7.96589656075,1.13442568343318,1.02630709798595,1.27808151343284
23,2,"cong/post-err",5.86564244788916,4.825937153,6.894261970825,1.37834541779345,1.21163420938909,1.59329065786383
24,2,"cong/post-err",6.65958621633334,5.605096331425,7.74049282025,1.20199664920263,1.07109240831234,1.36053829735567
25,2,"cong/post-err",5.69466257570083,4.79974680825,6.6658322211,1.21884621417418,1.07272095370045,1.38623834051843
26,2,"cong/post-err",6.2090041631625,5.08916285975,7.35227953575,1.06699368022441,0.952583496998234,1.19955532657191
27,2,"cong/post-err",4.82904930625458,3.726375974,5.93879027025,1.45094787828763,1.26089577278389,1.63766654795364
28,2,"cong/post-err",5.92438967845833,4.65893801225,7.010594080775,1.03127532097333,0.901108722720595,1.19498071164882
29,2,"cong/post-err",5.21189953504167,4.170104092,6.4174270915,1.09185530217252,0.958045539317537,1.24974298182503
30,2,"cong/post-err",5.77242367271667,4.82363768875,6.771490047925,1.0686808597677,0.92634220792221,1.22941733557797
31,2,"cong/post-err",5.99444447641875,4.95064988425,7.092997140025,1.27587347619855,1.12821673978669,1.47377932376859
32,2,"cong/post-err",5.96644066359083,4.9631166776,7.211629050725,1.42069449357573,1.26389411373807,1.6165426316773
33,2,"cong/post-err",6.17159109095,5.04359352975,7.3744275225,1.19700747046002,1.02715718425063,1.38299381598654
34,2,"cong/post-err",5.36831907635667,4.512908024825,6.28238796125,1.35941255382196,1.2092579057212,1.55791997110174
35,2,"cong/post-err",7.30708461175,6.2691453055,8.191716717925,1.18290646482838,1.02018850282936,1.36197201254265
36,2,"cong/post-err",5.909860392275,4.84506726525,6.929680458725,1.39171475817335,1.2409810306028,1.54209892575521
37,2,"cong/post-err",6.86361312375167,5.82691844725,8.068904467,1.27520911343763,1.1351102548662,1.4436236107933
38,2,"cong/post-err",5.83097422777333,4.8367715165,6.950949787,1.25252843717054,1.10261808738079,1.45360236913652
39,2,"cong/post-err",6.32397366182583,5.1181233345,7.37988654005,1.12851724140178,1.02670134016014,1.26952450972365
40,2,"cong/post-err",6.82488962329917,5.47342107025,8.1038642575,1.08632073011576,0.958357647788723,1.26199997982641
41,2,"cong/post-err",6.25076297505833,5.2561667069,7.537006307,1.51695719862513,1.33089083301216,1.70765681426671
42,2,"cong/post-err",5.95082399358442,4.682982102375,7.101818998075,1.25658184866847,1.12056712367539,1.4084213806144
43,2,"cong/post-err",5.57791494823417,4.4352506515,7.0614271975,1.15404794373928,1.0013271981352,1.33156007751317
44,2,"cong/post-err",6.3639802726725,5.34561920075,7.35771894425,1.31807481798157,1.17850355946819,1.49746036200173
45,2,"cong/post-err",6.06848843590833,4.9791492755,7.466289046175,1.09023818072361,0.971187710577791,1.21235515847384
46,2,"cong/post-err",5.43149045304167,4.08637755275,6.6548321925,0.985990858595965,0.871718623975819,1.11765242826842
47,2,"cong/post-err",6.45323142518833,5.270833293,7.710687448,1.36410945339871,1.20301665638309,1.54073491024375
48,2,"cong/post-err",6.4524073745375,5.2433378715,7.652815639375,1.30084691637633,1.14181641087541,1.43188686365015
49,2,"cong/post-err",6.27527248623583,5.28425675695,7.45504270425,1.42300696062939,1.2483817068045,1.70276675176151
50,2,"cong/post-err",6.16434815783333,5.17614995275,7.2024518665,1.0294652301104,0.917803645151837,1.1529801342252
51,2,"cong/post-err",9.44288214690583,7.62908809735,11.21044279075,0.99895494357522,0.880041600752645,1.15233239331786
52,2,"cong/post-err",7.10767534779417,5.965499754075,8.37541545425,1.40725935984075,1.25253071792274,1.57293250339941
53,2,"cong/post-err",5.22649516580082,4.32961089675,6.214290911,1.15542635381024,1.00509375811827,1.31340308424312
54,2,"cong/post-err",5.56703223521583,4.725796754195,6.656122776,1.40293211322761,1.27211014372567,1.57445919591759
55,2,"cong/post-err",6.89731846059703,5.879790537425,8.417456814975,1.12060376066192,0.98338961511335,1.25192272889259
