"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"lp__",-5001.2964671,-5001.045,23.1666965550146,23.2454630100004,-5039.25349,-4963.45114,1.00157929985158,330.532202413964,764.568804510706
"beta_nu[1]",1.083265087655,1.08201345,0.0326935334701256,0.0316229684399999,1.02941271,1.138457395,1.00312257574758,1300.42760350844,1331.55633126284
"beta_nu[2]",0.61888711918,0.619643545,0.0601722668166201,0.057233838207,0.519335519,0.720850366,1.01142966156553,402.02584079731,705.739269662433
"beta_nu[3]",0.403376606345,0.403257725,0.0351242382046847,0.034596997323,0.3455108635,0.461117636,0.999857989865214,927.824703679986,1231.9412654608
"beta_nu[4]",0.231391588295,0.23212019,0.0419952710302351,0.041548953201,0.1629817025,0.3002354965,1.00070406677755,786.388728827537,1170.46157896937
"beta_alpha1",0.578619504855,0.578255785,0.0118759469593793,0.011380837902,0.5595405675,0.598268662,1.00111216748906,1197.7210286799,1411.37489245044
"beta_alpha2",0.0235183617154,0.0235610355,0.00623989510823492,0.0066033840159,0.0138748081,0.03333428625,1.00262115184771,3128.30634693789,1388.7086475426
"beta_alpha3",0.057046165165,0.0570627065,0.00537730328353898,0.00566062758660001,0.048160099,0.0659326368,0.999356361126447,3210.80435064482,1563.89188162962
"beta_tau",0.434835891955,0.43829377,0.0861771118083821,0.08582571249,0.288030928,0.576357705,1.00503592002477,1833.10848441335,1631.86221028733
"sigma_nu_c",0.532650796145,0.53005285,0.0436570197959027,0.043884833979,0.4646737135,0.6037680055,1.00208043894978,650.360518355463,897.261864133248
"sigma_nu_r",0.26970872516,0.26872952,0.0265381267229817,0.025958910117,0.22849872,0.3155886675,1.00174469236783,825.659745233192,1310.43117521019
"sigma_nu_cr",0.356384036105,0.355029835,0.0342898664672763,0.0339640309050001,0.3032624125,0.4133484295,1.00111840549472,688.809987964165,1094.01257704423
"sigma_alpha_intercept",0.070966977224,0.070529301,0.00762332721288782,0.00722299294920001,0.0593087702,0.08403796955,1.00010863648969,860.770569190034,1281.87431100304
"sigma_tau_intercept",0.04524325223844,0.033017919,0.0426928609361375,0.0337191758085,0.002725758865,0.1332155585,1.00034923616078,1213.85299490967,1379.41833740484
"z_nu_c[1]",1.1346180858855,1.1206297,0.359477585818764,0.35734685259,0.5587655145,1.720460245,1.00145060847565,1445.20091462587,1384.01801975993
"z_nu_c[2]",-0.14363467243844,-0.14003741,0.313425300008036,0.3017495090043,-0.6520400355,0.360952003,1.00107537538378,1535.89469212455,1530.80619011073
"z_nu_c[3]",1.606805860885,1.60318345,0.337552445650447,0.33030808335,1.048700725,2.183672955,1.00257481167501,1220.28938782525,1295.12469820928
"z_nu_c[4]",0.62709540929505,0.61581029,0.336651222591892,0.332999202501,0.101597292,1.178784265,1.00045074163892,1543.75550697781,1327.98655863567
"z_nu_c[5]",-0.365281115875699,-0.351500065,0.350404176076764,0.339818754786,-0.9543573025,0.205284291,1.00177304011019,1599.65719968732,1283.24580129558
"z_nu_c[6]",0.74026814036765,0.72930029,0.289850067663745,0.281642227608,0.261566742,1.240850315,1.00184576317202,1256.94069241159,1315.69315666843
"z_nu_c[7]",1.181454131025,1.1751489,0.31374262145875,0.316657021611,0.687235882,1.713363495,1.00110549668291,1483.85846858833,1424.78442863909
"z_nu_c[8]",0.456161528291692,0.451430295,0.311099475413857,0.308020105659,-0.04142474615,0.9812201605,1.0007793619887,1491.06729029922,1463.78887307931
"z_nu_c[9]",-0.15029027101985,-0.158508955,0.364129297394221,0.3728879009331,-0.7504617945,0.4430004895,1.00032506226221,1775.14786523607,1496.96004913827
"z_nu_c[10]",-0.404874549932415,-0.42267066,0.519611015053551,0.4875627002736,-1.2381966,0.4690058405,1.00147166805841,2007.70800491937,1485.76747464236
"z_nu_c[11]",-0.8540458111996,-0.84513428,0.409219774464015,0.41465549538,-1.55256841,-0.199516336,1.00311741212479,1514.30957016562,1647.08357801857
"z_nu_c[12]",0.690397785618055,0.691347875,0.318451225981813,0.328309961091,0.1856299465,1.201125435,1.00265355100491,1439.0571187611,1387.98191093809
"z_nu_c[13]",-1.6611153689,-1.6652335,0.385779128567257,0.39740492547,-2.291411765,-1.018804225,1.00328571153058,1833.36868135743,1191.32943636038
"z_nu_c[14]",-0.4036554495961,-0.40168479,0.30327387967091,0.302346432675,-0.8930479445,0.09675121835,1.00057909584576,1951.66990214201,1503.98327734061
"z_nu_c[15]",-1.0524912387639,-1.04663965,0.377195000726901,0.377761090749,-1.656897505,-0.438652926,1.00101316911331,1906.05673164144,1773.4214212729
"z_nu_c[16]",0.9358269166754,0.929427945,0.344037316471778,0.337508693487,0.3613140325,1.501651845,1.00290466136007,1509.86860512881,1399.48724097383
"z_nu_c[17]",0.547553831725765,0.552560685,0.336931195878793,0.345589886481,-0.001944909935,1.09502361,0.99986992337229,1365.41592290462,1350.56912482842
"z_nu_c[18]",0.19917827465581,0.203104305,0.292813692565029,0.28791511680708,-0.2816042575,0.665287365,1.00177028864731,1273.13286558618,1361.98819961401
"z_nu_c[19]",-0.57550873499027,-0.578846475,0.393408525065205,0.390830943636,-1.234907535,0.0722855953499999,1.0046372097942,1451.48156271929,844.950362479946
"z_nu_c[20]",0.146379093312108,0.155544045,0.305323024917868,0.308318204628,-0.374653375,0.624078587,1.00173877125894,1523.51950508373,1120.611442103
"z_nu_c[21]",-1.71585528711,-1.7145673,0.371786507829145,0.37987577502,-2.326241845,-1.122456215,1.00062275348999,1376.37256418565,1393.49836682124
"z_nu_c[22]",0.033162592524115,0.0342622285,0.41407716076407,0.414251360859,-0.6310578245,0.708083705,1.00193290305756,1562.65931072207,1780.82981130214
"z_nu_c[23]",-0.69591019349545,-0.69183893,0.383746913985833,0.378945102522,-1.337067395,-0.0549437727000001,1.0017786226359,1667.76041278909,1744.19080454942
"z_nu_c[24]",0.138900646918095,0.14851554,0.365189303247444,0.3636305546874,-0.469712023,0.7314475365,1.00473077320733,1331.5642030431,1403.04566170908
"z_nu_c[25]",0.30888323041104,0.30638322,0.354379147873613,0.3354750207039,-0.2577887325,0.910989887,1.00014303678107,1652.8945104615,1393.96553766671
"z_nu_c[26]",-2.05431672291,-2.04215915,0.453968227013428,0.4470239151,-2.80081838,-1.31674193,1.00164999416521,1803.66701021659,1415.1688931656
"z_nu_c[27]",0.28192924102495,0.28439913,0.343879721189993,0.3312111920901,-0.2839394995,0.851651048,1.00171817126372,1564.22364110412,1389.59835603578
"z_nu_c[28]",1.46743471756,1.4556444,0.347693644104557,0.34696931976,0.9243418835,2.052508055,1.00019338633105,1130.96922517375,1388.44270752705
"z_nu_c[29]",0.30061631445794,0.301938555,0.327796848412048,0.3307030168554,-0.257655412,0.8317286335,1.00192507069833,1677.276215662,1393.43734952138
"z_nu_c[30]",-0.05527646572942,-0.05803934,0.376749782874032,0.362553773442,-0.6755325775,0.5692427655,0.999479813376721,1708.53424267306,1468.7070026394
"z_nu_c[31]",1.16545537490486,1.1597184,0.323637021013667,0.32859553209,0.6300167045,1.68959832,1.00331059018031,1009.04520054021,1386.34433268627
"z_nu_c[32]",-0.100570402253555,-0.0936706575,0.35701009452579,0.3653215763715,-0.687847234,0.4787420895,1.00087257534236,1873.1584492493,1580.68282435953
"z_nu_c[33]",-0.9746492511458,-0.972299125,0.399772243305839,0.385537209141,-1.64452891,-0.325207709,1.0007204182822,1729.88985599549,1323.73518881855
"z_nu_c[34]",0.458942455588455,0.44956001,0.32146505259369,0.31537118487,-0.05595911875,1.003917195,1.00207627114504,1695.16314843308,1461.38377512673
"z_nu_c[35]",-1.669268627095,-1.6676807,0.366307503254505,0.35892426486,-2.285822755,-1.07358556,1.00206809176131,1506.2970701934,1499.49537194142
"z_nu_c[36]",-1.04328298127,-1.03676995,0.299281552793905,0.304262997108,-1.56659031,-0.5545387025,1.00175649140005,1634.93242080137,1565.26207271065
"z_nu_c[37]",0.31392531526011,0.317772275,0.434305480464461,0.4369923818211,-0.3860953375,1.01536745,0.999436452558665,1825.7722952965,1360.42817544182
"z_nu_c[38]",-0.273052985025795,-0.275086205,0.383335176751784,0.3790434537582,-0.9001615275,0.3508917225,1.00304871825514,1567.3541168966,1507.34442345247
"z_nu_c[39]",-0.1326502224056,-0.12540434,0.296061523298255,0.2961560995365,-0.6315922645,0.3434838195,1.0028360428754,1069.63112780812,1425.01228269454
"z_nu_c[40]",0.9762051091621,0.969872285,0.337689668737361,0.339980143209,0.42831023,1.54244738,1.00078891069122,1445.19742367488,1692.10857659917
"z_nu_c[41]",0.118740403119868,0.119902575,0.324930734559082,0.3207785665854,-0.414429452,0.639863337,1.00442478894302,1231.60025762452,1212.53177790071
"z_nu_c[42]",-0.9931419294765,-0.98670342,0.35212590494912,0.365669101518,-1.557262145,-0.4352448895,0.999894896325319,1625.63683600351,1555.9686259
"z_nu_c[43]",-1.44578505107,-1.44154875,0.363006626917193,0.36179131674,-2.05846624,-0.8618954355,1.00201949550564,1583.15980689474,1474.7404288433
"z_nu_c[44]",-0.797202486758975,-0.79038221,0.402653127282044,0.401670558408,-1.45292519,-0.1707631335,1.00149239441291,1602.94638108706,1377.29453537475
"z_nu_c[45]",1.353382823345,1.34620375,0.339851790582002,0.32939761869,0.802198155,1.92620205,1.00253124927601,1289.5107090926,1492.60533744461
"z_nu_c[46]",0.06570939813587,0.0668052085,0.444604533101133,0.4384351043289,-0.667108859,0.7853228635,1.00021863999806,1352.87535699242,1321.96745929366
