"participant","tau_mean","tau_lo95","tau_hi95"
117,0.19116614691,0.185794192,0.195746293
118,0.12114766155,0.115154205,0.125543018
119,0.118070534664,0.1081803435,0.1266567755
120,0.11421631034375,0.10593474875,0.120865164
121,0.113647149981,0.1066344275,0.119721868
122,0.11809812425,0.11023793775,0.12468411425
123,0.0977250316230003,0.089395133975,0.1045023105
124,0.124346442785,0.1161193115,0.13149065925
125,0.1513957135375,0.145988488,0.1557579855
126,0.1453674056275,0.1398311585,0.15018096175
127,0.1258888051775,0.11762040625,0.13278787275
128,0.172606262635,0.165563208,0.1784524095
129,0.144526417035,0.13652894575,0.15079752725
130,0.12530549635,0.1181537435,0.13122887525
131,0.0839510309242501,0.07324288485,0.093467527475
132,0.1665911834,0.1604098435,0.172160687
133,0.122912341215,0.11569106125,0.12904118025
134,0.0969907017172499,0.087703107425,0.10452961125
135,0.1779576939325,0.165860496,0.18833653675
136,0.14241345816,0.136343022,0.14692332675
137,0.1279230584,0.12053573375,0.13440344125
138,0.0992636599995,0.0899929505,0.10716176775
139,0.15257753006,0.1453898525,0.15847471725
140,0.1779621105325,0.1701110155,0.1847395225
141,0.19459278766,0.18993116875,0.19864035575
142,0.0947406459632501,0.08431831955,0.10329901925
143,0.16048653879,0.1538629255,0.166077428
144,0.1236387508625,0.11610972625,0.12985607725
145,0.11953838698,0.11342632575,0.12445169875
146,0.2023526171125,0.19662223525,0.2072300515
147,0.1350608452325,0.12756308425,0.14131546875
148,0.125574298405,0.119014896,0.13093373825
149,0.1033157366705,0.09664191115,0.10899824225
150,0.134743582355,0.12863708925,0.13949557225
151,0.103192176058,0.0958653475,0.109269515
152,0.094506210658,0.08437726155,0.103116899
153,0.09276104962925,0.0837685736,0.10046885425
154,0.1353939215575,0.1295145825,0.14014239625
155,0.1391874832175,0.13396125525,0.143148711
156,0.1442645117125,0.13690114875,0.15051453875
157,0.1450875047325,0.13960988475,0.149569274
158,0.097684203202,0.0880469743,0.105876322
159,0.1378952320425,0.1322498345,0.14268099
160,0.1620739768425,0.15490806925,0.16835156425
161,0.1418408119575,0.13408424425,0.14861584275
162,0.1188833846675,0.1141212655,0.12236185925
163,0.147223547920001,0.14247042825,0.1507666975
164,0.0952347721555,0.08288556565,0.1064109345
165,0.1672386803625,0.15759885,0.175603201
166,0.1983655219775,0.19144968175,0.20435346475
167,0.1258281506525,0.11994001075,0.13049797075
168,0.107712153796,0.10085669575,0.1128319225
169,0.1248753252375,0.1176152015,0.13048360125
170,0.140340067695,0.133084257,0.146423155
171,0.17529918405,0.1679213405,0.18198398925
172,0.1662558603825,0.15825288525,0.17322624425
173,0.10880075717925,0.1007779165,0.1156930255
174,0.17644244026,0.17010788725,0.18186221575
175,0.1312774824075,0.12477201475,0.136749317
176,0.124131092685,0.1174115525,0.1298566845
177,0.0946724929330001,0.08710696985,0.10125215225
178,0.11009514580775,0.10197736675,0.11650801925
179,0.152134362144999,0.14461405075,0.1586449605
180,0.1541633002825,0.1461658405,0.1610513905
181,0.169602584615,0.16289138325,0.1754776245
182,0.1056157538385,0.098625828175,0.11146732325
183,0.155984352915,0.1488125465,0.162216363
184,0.11126207375225,0.10561570825,0.11612575225
185,0.1041254608715,0.095270589775,0.11130594775
186,0.14494701159,0.13785872725,0.15089037025
187,0.1735512488725,0.1666765295,0.1791163545
188,0.19169392032,0.1761793405,0.2048069295
189,0.11567894015,0.10833301925,0.1218658475
190,0.117616344055,0.110287217,0.123929823
191,0.09627214473975,0.08859161515,0.102659767
192,0.1880895811125,0.183422875,0.19201914775
193,0.11594899451225,0.10712754875,0.1235892305
194,0.1770550723525,0.16736440825,0.1851656215
195,0.1201772647825,0.1132897755,0.1260101065
196,0.10722687423225,0.098163176575,0.11473694875
197,0.102400173297,0.095200990725,0.10835656
198,0.116464501305,0.10946809525,0.1224893705
199,0.121516913885,0.11367792775,0.1279136035
200,0.1378878816925,0.130431804,0.1440406635
201,0.103468166122,0.0962665479,0.10950475975
202,0.10150612899925,0.0943072627,0.107569396
203,0.1862355759125,0.1801082975,0.1912106195
204,0.10785540728225,0.09889207875,0.1154993225
205,0.1596528936825,0.1519978295,0.16606886775
206,0.16415560032,0.156809936,0.17019424475
207,0.0952596517167501,0.087596704,0.101398019
208,0.144345453475,0.137684961,0.14974852
209,0.0998137226654999,0.0907384438,0.107749632
210,0.09366916073675,0.0845997345,0.10149327225
211,0.1619434365525,0.1560079,0.166680176
212,0.14477186898,0.1406133685,0.1479188355
213,0.1453568755775,0.13880406875,0.1510828685
214,0.164198575795,0.15663454575,0.17084412625
215,0.1639267558925,0.158479624,0.16855484775
216,0.1391815724275,0.132566001,0.1449916575
217,0.104326155165,0.092505090225,0.11408878425
218,0.1452254313475,0.13478708825,0.154294741
219,0.10800966076675,0.10204505775,0.112318953
220,0.107147850418,0.09948883895,0.11334638375
221,0.11274693494125,0.10425316325,0.1196503065
222,0.0960386079502502,0.08849045575,0.10226739825
