"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
95,1,"cong/post-corr",6.57394117392155,5.99086629735,7.147619450325,1.07421927539166,0.98128835655729,1.1781140672058
96,1,"cong/post-corr",6.94523861694028,6.432353183075,7.45805115875,1.30467371018109,1.20247283664836,1.41815145483433
97,1,"cong/post-corr",7.02287612956752,6.4819360875,7.57478921745,1.30847641644573,1.21214212846288,1.41942171705486
98,1,"cong/post-corr",8.4048036626248,7.688661958,9.111342241875,0.921431153573476,0.849215452147566,1.00162886766306
99,1,"cong/post-corr",4.4613081496959,4.042379375275,4.88798510725,1.49154616360432,1.37252811857618,1.62228527632956
100,1,"cong/post-corr",7.44259132603179,6.911638301775,8.00147827075,1.38147927720007,1.28654915596384,1.48271512891465
101,1,"cong/post-corr",6.58652220678142,6.04930573175,7.1017927687,1.59804957343434,1.45941860902645,1.74232178398
102,1,"cong/post-corr",8.64735740809678,8.027701340925,9.28120736175,1.24164992581916,1.13989392938302,1.35081188378431
103,1,"cong/post-corr",8.62486156247276,7.9634392185,9.27890650125,1.28657410166979,1.17911512603084,1.3946843916769
104,1,"cong/post-corr",6.8653116917336,6.31308375425,7.4129345135,1.37585642134549,1.26103453104457,1.50601397200647
105,1,"cong/post-corr",6.87631870936117,6.25826625075,7.497252286325,1.25536284976004,1.13488431276571,1.38303339426213
106,1,"cong/post-corr",6.84252103391276,6.358869229975,7.3281256622,1.52245428802632,1.4056392691753,1.64757592117515
107,1,"cong/post-corr",8.44846240012978,7.8491107692,9.042031901,1.15556795430456,1.06321809448656,1.2526580488281
108,1,"cong/post-corr",6.65590293363499,6.143347089875,7.167542371925,1.42095906537987,1.31295969884924,1.53953712649172
109,1,"cong/post-corr",6.05201775527908,5.6023838845,6.51849813975,1.48618391392152,1.37435280417611,1.60240962830024
110,1,"cong/post-corr",6.80897593345228,6.257401355,7.363350087275,1.14533986222135,1.05049817158451,1.2480885974734
111,1,"cong/post-corr",5.62294980275114,5.213139207,6.046952108,1.63934301546278,1.51778057629764,1.77141650083502
112,1,"cong/post-corr",6.8517270618058,6.345155282725,7.3630819859,1.41342380220207,1.30455202759572,1.53187778189805
113,1,"cong/post-corr",8.79527010441225,8.207585726,9.3992779405,1.2063399899156,1.11429694817501,1.30559497184622
114,1,"cong/post-corr",9.3856547762007,8.59299679625,10.1776634749,1.21744905361397,1.09976951026665,1.34382351352897
115,1,"cong/post-corr",7.15732884828647,6.6061836066,7.723211424025,1.11799105303566,1.02673886057452,1.21565612253384
116,1,"cong/post-corr",6.49048281416735,6.016572185,6.98687342,1.58059472822765,1.44988297394267,1.71912153801073
117,1,"cong/post-corr",9.30277769050986,8.59544088475,10.01231041725,0.939422482387609,0.870867447962362,1.01618882235427
118,1,"cong/post-corr",6.11039746278684,5.651385138775,6.57068334875,1.58798156671507,1.48886524354463,1.6889579069336
119,1,"cong/post-corr",7.17390914268513,6.645401534525,7.70549145475,1.53747383542854,1.40818918366014,1.67332762965467
120,1,"cong/post-corr",7.11521679366249,6.575796428,7.67037740975,1.37501612113091,1.26948233286036,1.48758305675374
121,1,"cong/post-corr",7.5310740303258,6.9812224045,8.098129064275,1.3606285300721,1.26130540250023,1.46949362466212
122,1,"cong/post-corr",7.36640432238773,6.7978745961,7.9361356625,1.32915897516555,1.22158262610616,1.44237152623125
123,1,"cong/post-corr",6.62439571229596,6.07515028745,7.18931797945,1.20021555951372,1.09875770997396,1.30808565776122
124,1,"cong/post-corr",6.9983201016076,6.44596131125,7.547907063,1.26158289771904,1.16318700806808,1.37079875848439
125,1,"cong/post-corr",7.73122095665875,7.136098667675,8.31774658225,1.05742177450251,0.983575554480866,1.14073404570904
126,1,"cong/post-corr",9.09649676338413,8.4058309229625,9.786027238025,1.02415153657692,0.944876440036249,1.11407632553165
127,1,"cong/post-corr",7.31751185624157,6.74260293325,7.91609616175,1.2277149570269,1.12093509626103,1.3456537186819
128,1,"cong/post-corr",8.35771578260256,7.76378618125,8.99223639575,1.07549765056438,0.994663549394656,1.16767820211495
129,1,"cong/post-corr",7.34924636963535,6.784610818725,7.929623962,1.18952605155995,1.10070333073997,1.29177472602294
130,1,"cong/post-corr",8.03818547827458,7.44856416105,8.62231383275,1.15970575235964,1.06760541618489,1.2611797865812
131,1,"cong/post-corr",5.75538095846348,5.31692390475,6.18670806775,1.61671353323958,1.48988630994997,1.75223541244819
132,1,"cong/post-corr",8.15738923865465,7.540645304925,8.76915449675,0.994954575946391,0.91733187364814,1.08196037000108
133,1,"cong/post-corr",7.04419762478203,6.51728686745,7.5838527625,1.30640774787031,1.21025654757188,1.4122470745634
134,1,"cong/post-corr",6.59700599525267,6.06031798991,7.11631809775,1.33060702868223,1.21920693365433,1.44974295605779
135,1,"cong/post-corr",6.65404151489962,6.132756650525,7.179852629345,1.32417939077657,1.20292452002735,1.45762814207095
136,1,"cong/post-corr",7.15548932600321,6.6219772258,7.69623136575,1.2966935195257,1.21063162425713,1.39085205653279
137,1,"cong/post-corr",8.04013781303721,7.48788139505,8.6021539685,1.2695994053214,1.17328089932188,1.37326379918917
138,1,"cong/post-corr",6.18089378209754,5.7118297095785,6.65998772475,1.369683808638,1.26603484591193,1.47912869163445
139,1,"cong/post-corr",7.31922045629604,6.79532460705,7.855172163,1.30798833469957,1.21122990741219,1.40968758543386
140,1,"cong/post-corr",6.92598192765637,6.4052612150825,7.4633612265,1.21672572854931,1.12416030624032,1.31688341432973
141,1,"cong/post-corr",9.53666877271462,8.7942377925,10.31626490525,0.939621709249367,0.866465575628793,1.01688353567403
