"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
161,3,"incong/post-corr",1.82093016476386,1.3590806455,2.274509431125,1.12391698416074,1.03154138203328,1.22542462592157
162,3,"incong/post-corr",1.44558641102056,0.9569457039,1.914967093725,1.00478948576043,0.937849608063683,1.07748779131028
163,3,"incong/post-corr",0.328564505673974,-0.2475771903,0.91675792275,0.905613260372082,0.838086248188907,0.979748755304828
164,3,"incong/post-corr",1.05323285739517,0.60809424125,1.50244149517,0.989532112163885,0.908347146559842,1.07722136881642
165,3,"incong/post-corr",0.742373123138719,0.209381038475,1.2707114885234,0.860469917257,0.783912125654747,0.947141233772344
166,3,"incong/post-corr",1.51910460379131,0.97944316735,2.05247058425,0.849002380175854,0.775025272908363,0.933268598151645
167,3,"incong/post-corr",0.0925702037376823,-0.470119582,0.648279304,0.84766049559122,0.78178541997769,0.918844627228915
168,3,"incong/post-corr",-1.00406136076768,-1.6484864405,-0.3396981395,0.963658219822327,0.887201745818002,1.04403883803054
169,3,"incong/post-corr",1.54405188210911,1.13495885675,1.9592749785,1.27703295247879,1.17746720399719,1.38163921433779
170,3,"incong/post-corr",0.764001476125291,0.243296412825,1.259406219925,0.879956350429417,0.81125325158891,0.954926302536712
171,3,"incong/post-corr",0.295184439811292,-0.324432393825,0.92807888475,0.7165548695638,0.654371668321789,0.786906844386548
172,3,"incong/post-corr",1.68400974751091,1.178106066575,2.189218456725,0.922324536257258,0.841879342160408,1.01263085221478
173,3,"incong/post-corr",0.423418459381528,-0.0893183221000001,0.94078540425,1.06498396026423,0.978243867655878,1.15748357565192
174,3,"incong/post-corr",0.454887326204324,-0.0770469887500002,0.996432751249999,0.791802697988429,0.731110456934052,0.856860902484169
175,3,"incong/post-corr",0.112193148469983,-0.5053490037975,0.722899989625,0.828304365017019,0.759059063531531,0.904212477440964
176,3,"incong/post-corr",0.668137609398807,0.1350079835,1.203289365,0.980270885090416,0.906492717713616,1.05830285198544
177,3,"incong/post-corr",0.878175769144593,0.424149066,1.33510165875,1.15320367188624,1.0679691443979,1.24612364685505
178,3,"incong/post-corr",-0.953308251106623,-1.74251791275,-0.171412945000003,0.833437248682078,0.750794656339101,0.927735041237621
179,3,"incong/post-corr",0.815947924474634,0.30660971325,1.31435943215,0.857278361687507,0.787037083412614,0.936126530554265
180,3,"incong/post-corr",0.252024731536823,-0.296039638225,0.80039049915,0.765900728785518,0.700345889157869,0.839983244455778
181,3,"incong/post-corr",-0.810270317931597,-1.54177055925,-0.0748536380000008,0.752804441516649,0.681621198095913,0.831724668284532
182,3,"incong/post-corr",0.31979814411482,-0.26768045985,0.915611302325,0.91007802082634,0.83373782577539,0.992866034576772
